provincia,id,localidad,cp,id_prov_mstr
Buenos Aires,3670,PAPIN,6411,6
Buenos Aires,18486,PANCHO DIAZ,1921,6
Buenos Aires,2808,PANAME,2931,6
Buenos Aires,2860,PALO BLANCO,1923,6
Buenos Aires,2941,PALMITAS,7221,6
Buenos Aires,3059,PALEMON HUERGO,6628,6
Buenos Aires,2597,PALANTELEN,6434,6
Buenos Aires,2839,PACHAN,7020,6
Buenos Aires,16490,PABLO PODESTA,1657,6
Buenos Aires,16473,PABLO NOGUES,1613,6
Buenos Aires,2704,PABLO ACOSTA,7301,6
Buenos Aires,3178,OTOÑO,7545,6
Buenos Aires,2924,OTAMENDI,2802,6
Buenos Aires,3585,OSTENDE,7167,6
Buenos Aires,2486,ORTIZ DE ROSAS,6660,6
Buenos Aires,4344,ORTIZ BASUALDO,2703,6
Buenos Aires,3490,ORLANDO,2812,6
Buenos Aires,3151,ORIENTE,7509,6
Buenos Aires,4892,ORENSE,7503,6
Buenos Aires,4345,PARAJE SANTA ROSA,2711,6
Buenos Aires,3746,PEREYRA IRAOLA PARQUE,1894,6
Buenos Aires,3930,PARAJE STARACHE,1915,6
Buenos Aires,2705,PARISH,7316,6
Buenos Aires,4548,PEÑAFLOR,7225,6
Buenos Aires,4300,PELLEGRINI,6346,6
Buenos Aires,4847,PELICURA,8117,6
Buenos Aires,3127,PEHUEN CO,8109,6
Buenos Aires,4299,PEHUELCHES,6409,6
Buenos Aires,4287,PEHUAJO,6450,6
Buenos Aires,3091,PEDRO NICOLAS ESCRIBANO,7135,6
Buenos Aires,4970,PEDRO LURO,8148,6
Buenos Aires,2584,PEDRO LASALLE,7515,6
Buenos Aires,4286,PEDRO GAMEN,6451,6
Buenos Aires,2487,PEDERNALES,6665,6
Buenos Aires,3114,PEARSON,2711,6
Buenos Aires,3618,PAZOS KANKI,6058,6
Buenos Aires,3492,PAVON,2812,6
Buenos Aires,2869,PAULA,6557,6
Buenos Aires,2525,PATRICIOS,6503,6
Buenos Aires,3832,PASTEUR,6077,6
Buenos Aires,3587,PASOS,7163,6
Buenos Aires,3126,PASO MAYOR,8115,6
Buenos Aires,16530,PASO DEL REY,1742,6
Buenos Aires,4893,PASO DEL MEDANO,7511,6
Buenos Aires,4969,PASO CRAMER,8134,6
Buenos Aires,3032,PASO ALSINA,8142,6
Buenos Aires,3179,PASMAN,7547,6
Buenos Aires,3217,PARRAVICHINI,7100,6
Buenos Aires,3047,PARQUE TAILLADE,7114,6
Buenos Aires,16573,PARQUE SAN MARTIN,1722,6
Buenos Aires,2840,PARQUE MUÑOZ,7020,6
Buenos Aires,3586,PARQUE CARILO,7167,6
Buenos Aires,3783,PARDO,7212,6
